quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 2 3 -5 -2 0 0 -1 -3 0 0 2 5 1 -2 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 2 3 -1 -2 0 0 3 -3 0 0 1 1 -3 -1 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 3 -1 -5 -3 0 0 2 1 0 0 -3 5 -2 3 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 3 -1 -2 -3 0 3 5 1 -3 0 -2 2 -5 2 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 3 -1 -1 -3 0 0 1 1 0 0 2 1 -1 -2 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 3 1 -1 -3 0 0 1 -1 0 0 -2 1 -1 2 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 4 -1 1 -4 0 2 3 1 -2 0 -3 -1 -3 3 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 4 2 -1 -4 0 11 -3 -2 -11 0 3 1 3 -3 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 7 -1 -1 -7 0 11 4 1 -11 0 2 1 -4 -2 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 8 -5 -1 -8 0 2 -1 5 -2 0 0 1 1 0 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 8 -5 1 -8 0 2 1 5 -2 0 0 -1 -1 0 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 13 1 -3 -13 0 -4 5 -1 4 0 0 3 -5 0 0],F,F,F,T,NULL,F,F,NULL,F,T,F,[1 13 21 13 1],4,49,[1 1 1 1],4,1,T,55,439
[0 -2 -1 -1 2 0 2 0 1 -2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 1 1 -2 0 2 0 -1 -2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 -1 -1 -2 0 -2 0 1 2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -4 1 -1 4 0 -2 0 -1 2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 -1 1 2 0 2 0 1 -2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 5 1 2 0 -2 0 -5 2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 -1 1 -2 0 -2 0 1 2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 1 -1 -2 0 2 0 -1 -2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 1 1 2 0 -4 -2 -1 4 0 0 -1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 4 -1 1 -4 0 2 0 1 -2 0 -1 -1 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 4 -7 -1 -4 0 2 0 7 -2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -4 1 1 4 0 -2 0 -1 2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 1 -1 -2 0 2 2 -1 -2 0 1 1 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 -5 -1 -2 0 8 2 5 -8 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 8 -5 1 -8 0 2 0 5 -2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 5 -1 2 0 -2 0 -5 2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 1 -1 2 0 -4 0 -1 4 0 1 1 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -2 -1 1 2 0 2 -2 1 -2 0 -1 -1 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 -1 1 -2 0 4 -2 1 -4 0 0 -1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 0 1 -1 0 0 -4 2 -1 4 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -4 7 1 4 0 -2 0 -7 2 0 -1 -1 0 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 1 0 -2 0 -2 0 -1 2 0 1 0 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 4 0 -1 -4 0 2 0 0 -2 0 1 1 0 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -4 7 1 4 0 -26 -4 -7 26 0 0 -1 4 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -10 7 -1 10 0 -2 0 -7 2 0 0 1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 4 -7 1 -4 0 2 0 7 -2 0 0 -1 0 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 4 -1 -1 -4 0 2 4 1 -2 0 0 1 -4 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 2 -1 0 -2 0 -2 4 1 2 0 -1 0 -4 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 0 0 1 0 0 2 -2 0 -2 0 -1 -1 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 10 -18 10 1],4,4,[1 2 1 1],4,0,T,6,440
[0 -7 -5 3 7 0 -2 -1 5 2 0 -2 -3 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -7 1 1 7 0 -4 7 -1 4 0 -2 -1 -7 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -7 3 -1 7 0 10 -7 -3 -10 0 2 1 7 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -4 1 -3 4 0 -2 1 -1 2 0 2 3 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -4 1 2 4 0 -2 -11 -1 2 0 1 -2 11 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -4 1 3 4 0 -2 7 -1 2 0 -4 -3 -7 4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -4 7 7 4 0 -2 -1 -7 2 0 -1 -7 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -3 -2 1 3 0 -4 -1 2 4 0 -3 -1 1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -3 -1 1 3 0 4 -1 1 -4 0 2 -1 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -3 1 2 3 0 -7 -5 -1 7 0 -2 -2 5 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 -3 1 2 0 4 -3 3 -4 0 -1 -1 3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 -1 -1 2 0 2 1 1 -2 0 -2 1 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 -1 3 2 0 2 -11 1 -2 0 -1 -3 11 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 -1 3 2 0 2 -1 1 -2 0 4 -3 1 -4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 1 -1 2 0 -4 1 -1 4 0 3 1 -1 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 1 -1 2 0 2 -11 -1 -2 0 3 1 11 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 1 1 2 0 -4 -3 -1 4 0 -2 -1 3 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 5 3 2 0 -2 -1 -5 2 0 -2 -3 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -2 11 -1 2 0 -4 1 -11 4 0 -2 1 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -1 -3 1 1 0 -4 2 3 4 0 -1 -1 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -1 3 2 1 0 4 -3 -3 -4 0 14 -2 3 -14 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 1 -2 1 -1 0 4 -2 2 -4 0 -3 -1 2 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 1 -1 -3 -1 0 -2 1 1 2 0 -4 3 -1 4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 1 -1 2 -1 0 -2 -1 1 2 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 1 3 -1 -1 0 -4 3 -3 4 0 2 1 -3 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 1 11 -3 -1 0 -2 1 -11 2 0 2 3 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 -7 -1 -2 0 4 -1 7 -4 0 7 1 1 -7 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 -1 -1 -2 0 -2 -1 1 2 0 -2 1 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 -1 1 -2 0 -2 1 1 2 0 2 -1 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 -1 1 -2 0 4 -11 1 -4 0 2 -1 11 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 -1 2 -2 0 4 1 1 -4 0 -3 -2 -1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 1 -3 -2 0 2 -5 -1 -2 0 2 3 5 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 1 -3 -2 0 2 5 -1 -2 0 7 3 -5 -7 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 1 1 -2 0 2 1 -1 -2 0 -2 -1 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 1 2 -2 0 -2 1 -1 2 0 1 -2 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 2 3 -1 -2 0 4 -1 -3 -4 0 2 1 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 3 -1 -2 -3 0 -4 1 1 4 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 3 -1 2 -3 0 -4 14 1 4 0 -3 -2 -14 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 3 1 -4 -3 0 4 -7 -1 -4 0 2 4 7 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 3 1 -1 -3 0 4 2 -1 -4 0 3 1 -2 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 4 -19 3 -4 0 -2 1 19 2 0 -4 -3 -1 4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 4 -7 -3 -4 0 2 -1 7 -2 0 4 3 1 -4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 4 -1 3 -4 0 2 1 1 -2 0 -1 -3 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 4 2 -3 -4 0 3 -1 -2 -3 0 1 3 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 7 -19 -4 -7 0 2 1 19 -2 0 -2 4 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 7 -1 -1 -7 0 3 14 1 -3 0 -2 1 -14 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 13 -1 -1 -13 0 -18 11 1 18 0 -2 1 -11 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 31 2 -3 -31 0 2 11 -2 -2 0 1 3 -11 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 27 -47 27 1],4,9,[1 1 1 1],4,1,T,20,441
[0 -5 1 1 5 0 -2 -1 -1 2 0 0 -1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -4 1 -1 4 0 -2 1 -1 2 0 0 1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -4 1 0 4 0 -2 -3 -1 2 0 1 0 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -4 1 3 4 0 -2 3 -1 2 0 -2 -3 -3 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -4 7 1 4 0 -26 -5 -7 26 0 2 -1 5 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -4 7 5 4 0 -2 -1 -7 2 0 -1 -5 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -3 -1 1 3 0 2 -1 1 -2 0 0 -1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -3 0 1 3 0 -4 -1 0 4 0 -1 -1 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -3 1 2 3 0 -5 -5 -1 5 0 -2 -2 5 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -3 5 1 3 0 0 -1 -5 0 0 2 -1 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 -1 -1 2 0 2 1 1 -2 0 0 1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 -1 1 2 0 2 -3 1 -2 0 -1 -1 3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 -1 3 2 0 2 -1 1 -2 0 2 -3 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 1 -1 2 0 -4 1 -1 4 0 1 1 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 1 -1 2 0 2 -3 -1 -2 0 1 1 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 1 1 2 0 -4 -3 -1 4 0 0 -1 3 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 5 -1 2 0 -2 1 -5 2 0 -2 1 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -2 5 3 2 0 -2 -1 -5 2 0 0 -3 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -1 -1 1 1 0 -4 2 1 4 0 -1 -1 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -1 1 2 1 0 4 -3 -1 -4 0 12 -2 3 -12 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 -1 -3 -1 0 0 1 1 0 0 -2 3 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 -1 2 -1 0 0 -1 1 0 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 0 -1 -1 0 2 3 0 -2 0 1 1 -3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 0 1 -1 0 2 -2 0 -2 0 -1 -1 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 1 -1 -1 0 -4 3 -1 4 0 0 1 -3 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 1 5 -3 -1 0 -2 1 -5 2 0 0 3 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -7 -1 -2 0 4 -1 7 -4 0 5 1 1 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -5 1 -2 0 8 1 5 -8 0 -7 -1 -1 7 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -1 -1 -2 0 -2 -1 1 2 0 0 1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -1 0 -2 0 4 1 1 -4 0 -1 0 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -1 1 -2 0 -2 1 1 2 0 0 -1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 -1 1 -2 0 4 -3 1 -4 0 0 -1 3 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 1 -3 -2 0 2 5 -1 -2 0 5 3 -5 -5 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 1 -1 -2 0 2 -1 -1 -2 0 0 1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 1 0 -2 0 -2 1 -1 2 0 1 0 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 2 1 1 -2 0 2 1 -1 -2 0 0 -1 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 3 -1 -2 -3 0 -2 1 1 2 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 3 -1 0 -3 0 -2 4 1 2 0 -1 0 -4 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 3 1 -4 -3 0 2 -3 -1 -2 0 2 4 3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 3 1 -1 -3 0 2 2 -1 -2 0 1 1 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 4 -9 1 -4 0 0 1 9 0 0 -2 -1 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 4 -7 -1 -4 0 2 -1 7 -2 0 2 1 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 4 -1 1 -4 0 2 1 1 -2 0 -1 -1 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 4 0 -1 -4 0 3 -1 0 -3 0 1 1 1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 5 -9 -4 -5 0 2 1 9 -2 0 0 4 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 5 -1 -1 -5 0 3 4 1 -3 0 0 1 -4 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 5 -1 -1 -5 0 4 3 1 -4 0 0 1 -3 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 8 -5 3 -8 0 2 -1 5 -2 0 0 -3 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 13 -27 13 1],4,1,[1 1 1 1],4,1,T,10,442
[0 -9 -1 3 9 0 -8 11 1 8 0 -2 -3 -11 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 31 -39 31 1],4,25,[1 1 1 1],4,1,T,34,443
[0 -9 1 1 9 0 8 -5 -1 -8 0 2 -1 5 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 31 -39 31 1],4,25,[1 1 1 1],4,1,T,34,443
[0 -4 1 -2 4 0 -2 -3 -1 2 0 3 2 3 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 31 -39 31 1],4,25,[1 1 1 1],4,1,T,34,443
