quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 3 -2 0 -3 0 5 2 2 -5 0 -2 0 -2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 8 -14 8 1],4,4,[1 1 1 2],4,0,T,16,633
[0 3 -1 -4 -3 0 1 0 1 -1 0 2 4 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 8 -14 8 1],4,4,[1 1 1 2],4,0,T,16,633
[0 3 -1 0 -3 0 1 -2 1 -1 0 0 0 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 8 -14 8 1],4,4,[1 1 1 2],4,0,T,16,633
[0 3 -1 0 -3 0 1 2 1 -1 0 0 0 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 8 -14 8 1],4,4,[1 1 1 2],4,0,T,16,633
[0 3 -1 0 -3 0 2 -4 1 -2 0 2 0 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 8 -14 8 1],4,4,[1 1 1 2],4,0,T,16,633
[0 -7 -6 4 7 0 -1 -1 6 1 0 -2 -4 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -7 4 -6 7 0 -1 -1 -4 1 0 2 6 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -6 -7 4 6 0 1 -2 7 -1 0 -1 -4 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -3 -4 2 3 0 1 -1 4 -1 0 -2 -2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -3 1 -1 3 0 -2 -2 -1 2 0 0 1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -3 1 1 3 0 -2 2 -1 2 0 0 -1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -3 2 -4 3 0 -1 1 -2 1 0 2 4 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 -1 0 2 0 -3 2 1 3 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 -1 0 2 0 -1 -2 1 1 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 -1 1 2 0 -1 3 1 1 0 -1 -1 -3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 -1 4 2 0 -1 -6 1 1 0 -7 -4 6 7 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 0 -1 2 0 -2 -1 0 2 0 -1 1 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 0 -1 2 0 2 -3 0 -2 0 1 1 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 0 1 2 0 -2 1 0 2 0 1 -1 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 0 1 2 0 2 1 0 -2 0 -1 -1 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 1 -1 2 0 3 -1 -1 -3 0 1 1 1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 1 0 2 0 1 -2 -1 -1 0 -1 0 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 1 0 2 0 1 2 -1 -1 0 1 0 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -2 4 -1 2 0 -6 -1 -4 6 0 7 1 1 -7 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -2 0 1 0 1 1 2 -1 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -2 0 1 0 3 -1 2 -3 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -1 -1 1 0 -2 0 1 2 0 -2 1 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -1 -1 1 0 2 -2 1 -2 0 0 1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -1 1 1 0 -2 -3 1 2 0 -1 -1 3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -1 1 1 0 -2 0 1 2 0 2 -1 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 -1 1 1 0 2 2 1 -2 0 0 -1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 0 -2 1 0 -1 3 0 1 0 -2 2 -3 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 0 -2 1 0 1 1 0 -1 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 0 1 1 0 5 -3 0 -5 0 1 -1 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 0 2 1 0 -1 -3 0 1 0 2 -2 3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 -3 1 0 2 -4 -1 -2 0 2 3 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 -1 1 0 -3 -2 -1 3 0 1 1 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 0 1 0 -3 5 -1 3 0 -1 0 -5 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 1 1 0 2 0 -1 -2 0 -2 -1 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 3 1 0 -3 -1 -1 3 0 -4 -3 1 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 1 3 1 0 -1 -1 -1 1 0 2 -3 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 2 0 1 0 -3 -1 -2 3 0 -2 0 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 3 -4 1 0 -1 3 -3 1 0 -1 4 -3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 3 1 1 0 -2 2 -3 2 0 -4 -1 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -1 3 1 1 0 -1 -1 -3 1 0 -2 -1 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -4 2 -1 0 -3 1 4 3 0 -2 -2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -3 -1 -1 0 2 0 3 -2 0 -2 1 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -3 1 -1 0 2 0 3 -2 0 2 -1 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -2 -1 -1 0 -3 1 2 3 0 -1 1 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -2 0 -1 0 -1 -1 2 1 0 -2 0 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -2 0 -1 0 -1 1 2 1 0 2 0 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -1 -3 -1 0 -2 2 1 2 0 -4 3 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -1 -2 -1 0 1 -3 1 -1 0 1 2 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -1 1 -1 0 -2 -2 1 2 0 0 -1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 -1 3 -1 0 3 -4 1 -3 0 -1 -3 4 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 0 -2 -1 0 -1 -1 0 1 0 2 2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 0 -2 -1 0 1 -1 0 -1 0 -2 2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 0 2 -1 0 -1 3 0 1 0 -2 -2 -3 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 0 2 -1 0 1 1 0 -1 0 2 -2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 -7 -1 0 -2 4 -1 2 0 -6 7 -4 6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 -7 -1 0 2 -6 -1 -2 0 4 7 6 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 -1 -1 0 -2 1 -1 2 0 3 1 -1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 -1 -1 0 2 3 -1 -2 0 1 1 -3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 1 -1 0 -2 0 -1 2 0 -2 -1 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 1 1 -1 0 2 -2 -1 -2 0 0 -1 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 2 -4 -1 0 1 -3 -2 -1 0 2 4 3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 2 0 -1 0 1 1 -2 -1 0 -2 0 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 2 0 -1 0 3 -1 -2 -3 0 2 0 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 1 3 -1 -1 0 -2 0 -3 2 0 2 1 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -4 -3 -2 0 2 1 4 -2 0 -1 3 -1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -4 1 -2 0 2 -1 4 -2 0 3 -1 1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -3 -4 -2 0 1 2 3 -1 0 1 4 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -3 1 -2 0 1 -3 3 -1 0 2 -1 3 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -1 0 -2 0 3 -2 1 -3 0 -1 0 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -1 0 -2 0 3 2 1 -3 0 1 0 -2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 -1 1 -2 0 5 -1 1 -5 0 0 -1 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 0 -1 -2 0 -2 3 0 2 0 1 1 -3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 0 -1 -2 0 2 3 0 -2 0 -1 1 -3 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 0 1 -2 0 -2 -1 0 2 0 -1 -1 1 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 0 1 -2 0 2 -3 0 -2 0 1 -1 3 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 1 -4 -2 0 -1 2 -1 1 0 -3 4 -2 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 1 -3 -2 0 -3 1 -1 3 0 -2 3 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 1 -1 -2 0 -1 5 -1 1 0 0 1 -5 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 1 0 -2 0 -3 2 -1 3 0 -1 0 -2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 2 1 0 -2 0 -1 -2 -1 1 0 1 0 2 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 -4 -1 -3 0 -1 1 4 1 0 -3 1 -1 3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 -1 -4 -3 0 1 -1 1 -1 0 3 4 1 -3 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 -1 1 -3 0 1 -2 1 -1 0 -1 -1 2 1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 -1 1 -3 0 2 -4 1 -2 0 2 -1 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 1 -1 -3 0 -2 1 -1 2 0 1 1 -1 -1 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 3 1 -1 -3 0 2 2 -1 -2 0 0 1 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 15 -16 15 1],4,16,[1 1 1 1],4,0,T,21,634
[0 -5 -1 2 5 0 2 -8 1 -2 0 -2 -2 8 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -5 1 2 5 0 -7 -8 -1 7 0 0 -2 8 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -3 1 -2 3 0 -2 -2 -1 2 0 0 2 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -3 1 2 3 0 -2 2 -1 2 0 0 -2 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -3 2 -4 3 0 -1 2 -2 1 0 2 4 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 -1 0 2 0 -5 2 1 5 0 -2 0 -2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 -1 0 2 0 -1 -2 1 1 0 2 0 2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 -1 2 2 0 -1 4 1 1 0 -2 -2 -4 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 -1 4 2 0 -1 -6 1 1 0 -8 -4 6 8 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 1 -2 2 0 5 -8 -1 -5 0 2 2 8 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 1 0 2 0 1 -2 -1 -1 0 -2 0 2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -2 1 0 2 0 1 2 -1 -1 0 2 0 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -2 0 1 0 1 2 2 -1 0 -2 0 -2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -2 0 1 0 5 -2 2 -5 0 2 0 2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -1 -2 1 0 -2 0 1 2 0 -2 2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -1 -2 1 0 2 -2 1 -2 0 0 2 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -1 2 1 0 -2 0 1 2 0 2 -2 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 -1 2 1 0 2 2 1 -2 0 0 -2 -2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 1 -4 1 0 2 -4 -1 -2 0 2 4 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 1 -2 1 0 -3 -2 -1 3 0 2 2 2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 1 0 1 0 -3 8 -1 3 0 -2 0 -8 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 1 2 1 0 2 0 -1 -2 0 -2 -2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 1 4 1 0 -3 -2 -1 3 0 -4 -4 2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 2 0 1 0 -3 -2 -2 3 0 -2 0 2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 3 -4 1 0 -1 4 -3 1 0 -2 4 -4 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 3 2 1 0 -2 -4 -3 2 0 2 -2 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 3 2 1 0 -2 2 -3 2 0 -4 -2 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 -1 3 2 1 0 -1 -2 -3 1 0 -2 -2 2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -3 -2 -1 0 1 4 3 -1 0 -4 2 -4 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -3 -2 -1 0 2 0 3 -2 0 -2 2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -3 2 -1 0 2 0 3 -2 0 2 -2 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -2 -4 -1 0 3 2 2 -3 0 2 4 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -2 -2 -1 0 -5 2 2 5 0 -8 2 -2 8 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -2 0 -1 0 -1 -2 2 1 0 -2 0 2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -2 0 -1 0 -1 2 2 1 0 2 0 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -1 -4 -1 0 -2 2 1 2 0 -4 4 -2 4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -1 0 -1 0 -2 8 1 2 0 -2 0 -8 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -1 2 -1 0 -2 -2 1 2 0 0 -2 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 -1 4 -1 0 3 -4 1 -3 0 -2 -4 4 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 -8 -1 0 -2 4 -1 2 0 -6 8 -4 6 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 -8 -1 0 2 -6 -1 -2 0 4 8 6 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 -2 -1 0 -2 2 -1 2 0 4 2 -2 -4 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 -2 -1 0 2 4 -1 -2 0 2 2 -4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 2 -1 0 -2 0 -1 2 0 -2 -2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 1 2 -1 0 2 -2 -1 -2 0 0 -2 2 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 2 -4 -1 0 1 -4 -2 -1 0 2 4 4 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 2 0 -1 0 1 2 -2 -1 0 -2 0 -2 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 2 0 -1 0 5 -2 -2 -5 0 2 0 2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 1 5 -2 -1 0 -2 0 -5 2 0 2 2 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
[0 2 -3 -4 -2 0 1 2 3 -1 0 2 4 -2 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 24 -14 24 1],4,36,[1 1 1 2],4,0,T,20,635
